id,join_dt,group,country,gender,device,total_spent
1041849,2023-02-02,A,,M,I,0
1041850,2023-01-27,B,AUS,M,I,0
1041851,2023-01-26,B,TUR,M,,0
1041852,2023-01-27,A,CAN,M,A,0
1041853,2023-01-30,B,BRA,F,I,0
1041854,2023-01-30,B,MEX,M,I,0
1041855,2023-01-30,A,MEX,F,A,0
1041856,2023-02-03,A,MEX,M,A,0
1041857,2023-01-25,B,DEU,M,A,0
1041858,2023-01-27,A,MEX,F,I,0
1041859,2023-01-28,A,BRA,F,A,0
1041860,2023-01-26,A,USA,F,A,0
1041861,2023-01-26,B,USA,M,A,0
1041862,2023-01-25,B,TUR,,A,31.86
1041863,2023-01-31,B,TUR,M,I,0
1041864,2023-02-03,A,USA,M,,0
1041865,2023-01-27,B,USA,,I,125.46
1041866,2023-01-25,A,BRA,M,A,0
1041867,2023-01-26,A,BRA,M,I,0
1041868,2023-02-01,B,BRA,O,A,0
1041869,2023-01-28,B,USA,F,I,0
1041870,2023-01-25,B,MEX,M,A,0
1041871,2023-01-25,B,BRA,F,A,0
1041872,2023-01-25,B,USA,M,I,0
1041873,2023-01-26,B,MEX,M,A,0
1041874,2023-01-25,B,ESP,M,A,0
1041875,2023-01-31,B,MEX,F,A,0
1041876,2023-01-31,B,GBR,F,A,0
1041877,2023-02-01,A,BRA,M,A,0
1041878,2023-01-26,A,BRA,F,A,0
1041879,2023-01-30,A,FRA,F,A,0
1041880,2023-01-31,B,TUR,M,A,0
1041881,2023-01-30,A,GBR,,A,0
1041882,2023-02-01,A,BRA,F,I,0
1041883,2023-02-02,A,CAN,F,A,0
1041884,2023-01-25,A,BRA,M,A,0
1041885,2023-01-25,A,BRA,,I,0
1041886,2023-02-01,B,MEX,M,A,0
1041887,2023-01-25,B,BRA,F,I,0
1041888,2023-01-26,A,MEX,M,I,0
1041889,2023-02-02,A,USA,M,A,0
1041890,2023-01-26,B,BRA,M,A,0
1041891,2023-01-29,B,FRA,F,I,0
1041892,2023-02-01,A,USA,M,A,5.56
1041893,2023-01-25,A,USA,F,I,0
1041894,2023-01-30,A,USA,M,I,0
1041895,2023-01-25,A,TUR,O,A,0
1041896,2023-01-27,A,GBR,M,A,0
1041897,2023-01-29,A,MEX,F,A,0
1041898,2023-01-25,B,FRA,F,I,0
1041899,2023-01-26,B,BRA,F,A,0
1041900,2023-01-25,A,USA,M,A,0
1041901,2023-01-27,B,MEX,M,A,0
1041902,2023-02-02,B,MEX,O,I,0
1041903,2023-01-28,B,FRA,F,A,0
1041904,2023-01-26,A,MEX,M,I,0
1041905,2023-01-26,B,USA,M,I,29.22
1041906,2023-02-03,B,USA,M,I,0
1041907,2023-02-03,A,MEX,M,A,0
1041908,2023-01-25,A,MEX,F,I,0
1041909,2023-01-25,B,TUR,F,A,0
1041910,2023-02-01,A,CAN,M,I,0
1041911,2023-01-26,A,MEX,F,I,0
1041912,2023-01-28,A,BRA,F,I,0
1041913,2023-01-25,A,BRA,F,A,0
1041914,2023-01-27,A,CAN,M,I,0
1041915,2023-01-25,B,CAN,M,A,0
1041916,2023-01-25,B,USA,M,I,0
1041917,2023-01-27,A,USA,M,A,0
1041918,2023-01-29,A,BRA,M,I,0
1041920,2023-01-26,B,USA,F,I,0
1041921,2023-01-27,A,TUR,F,A,0
1041922,2023-01-26,A,BRA,F,A,0
1041923,2023-02-01,A,USA,M,I,38.63
1041924,2023-01-25,B,ESP,,I,0
1041925,2023-01-29,B,DEU,M,A,0
1041926,2023-01-26,A,USA,F,A,0
1041927,2023-01-27,B,USA,M,A,0
1041928,2023-01-25,B,FRA,F,I,0
1041929,2023-01-27,A,BRA,F,A,0
1041930,2023-01-26,B,FRA,M,A,0
1041931,2023-01-27,B,BRA,F,A,0
1041932,2023-01-28,A,USA,M,A,0
1041933,2023-02-04,B,BRA,F,A,0
1041934,2023-02-01,A,USA,F,I,0
1041935,2023-01-31,A,MEX,,I,0
1041936,2023-01-28,A,USA,F,I,0
1041937,2023-01-30,A,GBR,F,A,0
1041938,2023-02-01,B,TUR,M,A,0
1041939,2023-01-27,A,MEX,F,I,0
1041940,2023-01-29,B,USA,M,A,0
1041941,2023-01-29,A,USA,M,,0
1041942,2023-01-25,B,AUS,M,I,0
1041943,2023-01-25,A,CAN,F,I,0
1041944,2023-01-27,B,GBR,M,I,23.49
1041945,2023-01-26,B,USA,F,A,0
1041946,2023-02-02,A,,M,A,0
1041947,2023-01-25,A,USA,M,A,0
1041948,2023-02-06,A,MEX,F,A,0
1041949,2023-01-25,B,MEX,,I,0
1041950,2023-02-03,A,USA,,A,0
1041951,2023-01-30,B,TUR,F,,0
1041952,2023-02-05,A,BRA,F,A,0
1041953,2023-01-27,B,,F,I,0
1041954,2023-01-25,A,USA,M,A,0
1041955,2023-01-25,A,BRA,F,A,0
1041956,2023-01-25,B,USA,F,A,0
1041957,2023-01-25,B,ESP,M,I,0
1041958,2023-01-25,B,AUS,F,I,0
1041959,2023-02-04,A,USA,F,A,0
1041960,2023-02-01,B,USA,F,A,0
1041961,2023-01-28,A,ESP,F,I,0
1041962,2023-01-27,B,USA,M,I,0
1041963,2023-01-29,A,USA,M,A,0
1041964,2023-01-25,B,TUR,F,A,0
1041965,2023-01-25,B,BRA,M,I,0
1041966,2023-01-28,A,AUS,M,A,0
1041967,2023-01-27,B,USA,F,I,0
1041968,2023-01-28,A,USA,M,I,0
1041969,2023-01-29,B,FRA,F,A,0
1041970,2023-01-29,B,MEX,F,A,0
1041971,2023-02-05,A,USA,F,A,0
1041972,2023-01-29,A,DEU,F,I,0
1041973,2023-01-28,A,AUS,F,A,0
1041974,2023-01-27,A,USA,F,A,0
1041975,2023-01-26,A,FRA,M,A,0
1041976,2023-01-26,A,BRA,F,A,0
1041977,2023-01-26,A,USA,F,I,0
1041978,2023-01-25,B,BRA,M,A,0
1041979,2023-02-03,B,DEU,F,A,0
1041981,2023-01-25,B,MEX,M,I,0
1041982,2023-01-30,B,TUR,F,A,0
1041983,2023-01-25,B,USA,,I,0
1041984,2023-02-03,A,USA,O,A,0
1041985,2023-01-26,A,USA,F,A,0
1041986,2023-01-29,A,BRA,M,A,0
1041987,2023-02-04,B,ESP,F,A,0
1041988,2023-01-30,A,ESP,,I,90.88
1041990,2023-02-06,A,GBR,F,I,0
1041991,2023-01-31,B,USA,M,A,0
1041992,2023-01-27,A,BRA,F,I,0
1041993,2023-01-25,A,ESP,M,A,0
1041994,2023-02-02,A,USA,M,A,0
1041995,2023-01-27,B,USA,M,A,0
1041996,2023-01-25,B,GBR,F,A,0
1041997,2023-01-26,B,FRA,F,I,0
1041998,2023-02-06,A,BRA,F,A,0
1041999,2023-01-28,B,USA,,A,0
1042000,2023-01-25,B,USA,M,I,0
1042001,2023-01-27,B,BRA,M,A,0
1042002,2023-02-03,A,CAN,F,I,0
1042003,2023-01-25,B,MEX,M,A,0
1042004,2023-01-25,A,DEU,M,A,0
1042005,2023-01-25,A,TUR,F,I,0
1042006,2023-01-30,B,USA,M,A,0
1042007,2023-01-25,A,USA,M,A,0
1042008,2023-01-25,A,DEU,F,I,0
1042009,2023-01-26,B,USA,M,I,0
1042010,2023-01-26,A,FRA,F,I,0
1042011,2023-01-25,B,AUS,M,I,0
1042012,2023-01-26,B,USA,F,I,0
1042013,2023-01-29,A,TUR,M,A,0
1042014,2023-01-25,B,USA,M,A,0
1042015,2023-01-27,A,GBR,M,A,0
1042017,2023-02-03,A,USA,F,I,0
1042018,2023-01-26,A,MEX,F,A,0
1042019,2023-01-27,A,USA,O,I,0
1042020,2023-01-26,A,USA,M,A,0
1042021,2023-01-26,A,ESP,,I,0
1042022,2023-02-02,A,FRA,M,A,0
1042023,2023-02-03,B,USA,F,A,0
1042024,2023-02-02,B,USA,M,A,0
1042025,2023-01-28,B,FRA,M,I,0
1042026,2023-01-25,A,MEX,F,A,0
1042027,2023-01-25,A,USA,,I,0
1042028,2023-01-29,A,FRA,F,A,0
1042029,2023-01-25,A,TUR,,A,0
1042030,2023-02-04,A,USA,M,A,0
1042031,2023-02-06,A,BRA,M,A,0
1042032,2023-01-30,B,BRA,,I,0
1042033,2023-01-26,B,ESP,M,I,0
1042034,2023-01-25,B,BRA,M,A,0
1042035,2023-01-27,A,BRA,F,I,0
1042036,2023-01-25,B,BRA,M,I,0
1042037,2023-02-06,A,MEX,M,A,0
1042038,2023-01-30,A,BRA,,I,0
1042039,2023-01-28,A,GBR,F,I,73.61
1042040,2023-01-25,A,FRA,M,A,0
1042041,2023-01-25,B,BRA,F,A,0
1042042,2023-01-25,B,GBR,F,A,0
1042043,2023-01-25,B,CAN,M,A,0
1042044,2023-02-03,A,USA,M,I,0
1042045,2023-01-29,B,USA,F,A,0
1042046,2023-01-25,A,CAN,F,,0
1042047,2023-01-26,A,MEX,M,A,0
1042048,2023-01-26,B,BRA,M,I,0
1042049,2023-01-26,A,USA,,I,0
1042050,2023-01-25,A,GBR,F,A,0
1042051,2023-02-06,B,USA,M,I,0
1042052,2023-01-31,B,USA,M,I,0
1042053,2023-02-03,B,USA,O,A,0
1042055,2023-01-30,A,USA,M,I,0
1042056,2023-01-27,A,MEX,F,I,0
1042057,2023-01-28,B,DEU,F,I,0
1042058,2023-01-26,A,TUR,F,I,0
1042059,2023-01-27,B,BRA,F,A,0
1042060,2023-02-04,B,DEU,M,A,0
1042061,2023-01-25,A,CAN,F,A,0
1042062,2023-01-29,A,USA,M,I,0
1042063,2023-02-04,A,BRA,M,A,0
1042064,2023-01-30,B,DEU,M,A,0
1042065,2023-01-29,A,USA,,I,0
1042066,2023-01-25,B,DEU,M,A,0
1042067,2023-02-02,A,DEU,M,I,0
1042068,2023-01-25,B,USA,F,I,0
1042070,2023-01-26,A,TUR,M,I,0
1042071,2023-01-26,B,USA,M,I,0
1042072,2023-01-31,B,DEU,M,A,0
1042073,2023-02-01,B,USA,M,A,0
1042074,2023-01-31,B,FRA,M,A,0
1042075,2023-02-02,A,MEX,F,A,0
1042076,2023-01-31,B,TUR,F,I,0
1042078,2023-01-27,A,BRA,F,A,0
1042079,2023-02-05,B,MEX,F,A,0
1042080,2023-01-27,B,USA,,A,0
1042081,2023-02-06,A,MEX,F,A,0
1042082,2023-01-25,A,USA,M,A,0
1042083,2023-01-27,A,MEX,M,I,0
1042084,2023-01-28,B,USA,M,A,0
1042085,2023-01-26,A,ESP,,I,0
1042086,2023-01-25,B,BRA,M,I,0
1042087,2023-01-26,A,BRA,M,A,0
1042088,2023-01-29,A,USA,F,A,0
1042089,2023-01-26,A,BRA,,A,0
1042090,2023-01-27,B,USA,F,A,0
1042091,2023-01-25,B,FRA,F,A,0
1042092,2023-01-25,A,USA,,A,63.27
1042093,2023-01-29,B,ESP,F,I,0
1042094,2023-01-25,B,AUS,M,A,0
1042095,2023-02-04,A,USA,M,A,0
1042096,2023-01-30,A,USA,M,A,0
1042097,2023-01-27,A,BRA,,A,0
1042098,2023-01-26,B,DEU,F,I,0
1042099,2023-01-26,B,BRA,M,A,0
1042100,2023-01-29,A,BRA,F,A,0
1042101,2023-01-25,A,USA,F,A,0
1042103,2023-01-25,B,USA,F,A,0
1042104,2023-01-25,B,MEX,F,I,0
1042105,2023-01-25,A,USA,M,I,0
1042106,2023-01-26,B,DEU,M,I,0
1042107,2023-02-01,B,USA,M,A,0
1042108,2023-02-06,B,MEX,F,A,0
1042109,2023-01-29,B,BRA,M,I,0
1042110,2023-02-02,A,USA,F,A,0
1042111,2023-01-26,A,USA,F,I,0
1042112,2023-01-25,B,ESP,F,A,0
1042113,2023-02-03,A,BRA,,I,0
1042114,2023-02-04,A,BRA,O,A,0
1042115,2023-02-04,A,MEX,F,I,0
1042116,2023-01-25,A,BRA,F,A,0
1042117,2023-01-26,A,MEX,M,A,0
1042118,2023-01-26,A,TUR,M,A,0
1042119,2023-01-29,B,USA,M,I,0
1042120,2023-02-03,B,CAN,,I,0
1042121,2023-02-02,B,USA,F,I,0
1042122,2023-02-03,A,ESP,M,I,0
1042123,2023-01-25,A,ESP,M,I,0
1042125,2023-01-27,A,BRA,M,I,0
1042126,2023-01-30,B,TUR,M,A,0
1042127,2023-01-29,B,BRA,F,A,0
1042128,2023-02-03,A,BRA,F,I,96.73364036815312
1042129,2023-01-25,B,USA,M,A,0
1042130,2023-01-26,B,FRA,,A,0
1042131,2023-01-26,A,BRA,F,I,0
1042132,2023-01-30,B,USA,F,A,0
1042133,2023-01-25,B,MEX,M,A,0
1042134,2023-01-25,A,USA,F,I,0
1042135,2023-02-02,A,GBR,F,I,0
1042136,2023-02-01,A,USA,M,I,0
1042137,2023-02-02,B,DEU,F,A,0
1042138,2023-01-27,A,FRA,F,A,0
1042139,2023-01-29,A,USA,F,I,0
1042140,2023-01-26,B,MEX,M,A,0
1042141,2023-01-25,B,USA,M,A,0
1042142,2023-01-26,A,USA,M,A,0
1042143,2023-01-26,B,USA,F,A,0
1042144,2023-02-05,B,FRA,F,A,0
1042145,2023-01-25,B,BRA,M,A,0
1042146,2023-01-27,B,GBR,M,A,0
1042147,2023-01-31,A,BRA,F,I,0
1042148,2023-01-25,A,MEX,F,A,0
1042149,2023-01-28,B,FRA,F,A,0
1042150,2023-01-28,B,GBR,,A,0
1042151,2023-01-28,B,ESP,M,A,0
1042152,2023-01-27,A,DEU,M,I,0
1042153,2023-02-04,A,USA,F,A,0
1042154,2023-01-30,A,DEU,F,I,0
1042155,2023-01-27,A,USA,M,A,0
1042156,2023-01-27,A,FRA,F,A,0
1042157,2023-01-29,B,BRA,,A,0
1042158,2023-01-25,A,MEX,F,A,0
1042159,2023-01-25,A,FRA,M,A,0
1042160,2023-01-26,A,BRA,M,I,0
1042161,2023-01-26,B,BRA,F,I,0
1042162,2023-01-25,A,DEU,F,A,0
1042163,2023-01-29,B,MEX,,I,0
1042164,2023-01-28,B,CAN,F,I,0
1042165,2023-01-27,B,BRA,M,A,0
1042166,2023-02-01,B,BRA,,A,0
1042167,2023-01-25,A,ESP,M,A,0
1042168,2023-02-04,B,USA,F,I,0
1042169,2023-01-29,A,USA,M,I,0
1042170,2023-01-25,B,ESP,M,I,0
1042171,2023-02-02,A,USA,M,A,0
1042172,2023-01-26,A,USA,M,A,0
1042173,2023-02-02,B,USA,,A,52.93
1042174,2023-01-26,A,FRA,M,A,0
1042175,2023-01-28,B,BRA,F,A,0
1042176,2023-01-25,B,TUR,F,A,0
1042177,2023-01-27,A,USA,M,A,0
1042178,2023-01-29,A,USA,F,I,0
1042179,2023-01-31,A,BRA,,A,0
1042180,2023-01-29,A,TUR,F,I,0
1042181,2023-01-30,A,BRA,M,A,0
1042182,2023-02-02,B,USA,F,I,0
1042183,2023-01-29,B,FRA,M,A,0
1042184,2023-01-28,A,BRA,F,I,71.32
1042185,2023-01-27,B,DEU,,I,0
1042187,2023-01-25,A,BRA,M,I,0
1042188,2023-01-26,B,AUS,M,A,0
1042189,2023-01-25,A,USA,F,A,0
1042190,2023-01-29,A,MEX,F,A,0
1042191,2023-01-27,B,BRA,,I,0
1042192,2023-01-25,B,CAN,O,I,0
1042193,2023-01-31,A,MEX,M,A,0
1042194,2023-01-25,A,GBR,F,I,0
1042195,2023-01-25,A,GBR,F,A,0
1042196,2023-01-30,A,USA,F,A,0
1042197,2023-01-26,A,USA,F,A,0
1042198,2023-01-31,B,DEU,M,A,0
1042199,2023-01-26,B,USA,F,I,0
1042200,2023-02-04,B,MEX,F,A,0
1042201,2023-01-25,B,BRA,F,A,0
1042202,2023-01-31,A,AUS,,I,0
1042203,2023-02-04,A,BRA,F,A,0
1042204,2023-01-25,A,USA,M,A,0
1042205,2023-01-26,B,,F,A,0
1042206,2023-02-04,A,FRA,F,A,0
1042207,2023-01-27,A,BRA,M,I,0
1042208,2023-01-26,B,USA,M,A,0
1042209,2023-02-03,A,USA,F,A,0
1042210,2023-01-26,B,GBR,,A,0
1042211,2023-02-02,A,USA,F,A,0
1042212,2023-02-06,B,FRA,M,A,0
1042213,2023-01-26,B,GBR,M,I,0
1042214,2023-01-27,B,USA,F,A,41.29
1042215,2023-01-28,A,USA,M,A,0
1042216,2023-01-30,A,BRA,O,A,36.41988743564672
1042217,2023-01-30,A,USA,F,I,0
1042218,2023-01-26,A,CAN,M,I,0
1042219,2023-01-28,B,BRA,M,A,0
1042220,2023-02-03,B,DEU,M,A,0
1042221,2023-02-03,B,BRA,F,,0
1042222,2023-01-26,B,MEX,M,I,0
1042223,2023-02-02,A,GBR,F,A,0
1042224,2023-02-05,A,USA,,I,0
1042225,2023-01-25,A,USA,M,I,0
1042226,2023-01-25,A,DEU,M,I,0
1042227,2023-01-28,A,FRA,M,I,0
1042228,2023-01-26,A,USA,M,A,0
1042229,2023-01-28,B,MEX,F,A,0
1042230,2023-02-04,B,GBR,F,I,0
1042231,2023-01-25,B,MEX,M,I,0
1042232,2023-01-30,B,USA,F,I,0
1042233,2023-02-04,B,TUR,M,I,0
1042234,2023-01-28,A,USA,M,I,0
1042235,2023-02-04,A,BRA,M,A,0
1042236,2023-02-05,A,USA,M,A,0
1042237,2023-02-02,B,USA,,A,0
1042238,2023-02-02,B,GBR,M,A,0
1042239,2023-01-26,A,MEX,M,A,0
1042240,2023-01-25,B,MEX,F,A,0
1042241,2023-01-28,A,MEX,M,A,0
1042242,2023-02-04,A,BRA,M,A,0
1042243,2023-01-26,A,USA,F,A,0
1042244,2023-01-31,B,DEU,F,A,0
1042245,2023-02-03,A,USA,M,I,0
1042246,2023-01-25,A,FRA,F,A,0
1042247,2023-01-27,B,DEU,F,I,0
1042248,2023-01-25,B,TUR,M,A,0
1042249,2023-01-28,B,MEX,M,A,0
1042250,2023-01-27,A,USA,M,I,0
1042251,2023-01-26,A,MEX,M,I,0
1042252,2023-01-31,A,USA,F,I,0
1042253,2023-01-25,B,DEU,M,A,0
1042254,2023-02-06,A,BRA,M,I,51.27
1042255,2023-01-25,B,ESP,M,A,0
1042256,2023-01-26,A,BRA,F,A,0
1042257,2023-01-25,A,MEX,,A,0
1042258,2023-01-25,B,BRA,,I,0
1042259,2023-01-26,B,BRA,F,A,0
1042260,2023-02-04,B,TUR,M,A,0
1042261,2023-01-25,B,BRA,F,A,0
1042262,2023-01-27,A,USA,M,I,76.2
1042264,2023-01-29,A,FRA,,I,0
1042265,2023-01-30,A,USA,M,I,0
1042266,2023-01-26,A,USA,F,I,0
1042267,2023-02-01,A,CAN,,A,0
1042268,2023-01-27,B,BRA,F,A,0
1042269,2023-01-26,B,BRA,,A,0
1042270,2023-01-30,A,AUS,O,A,0
1042271,2023-02-05,B,TUR,M,I,0
1042272,2023-01-26,B,TUR,M,A,0
1042273,2023-01-27,B,USA,M,A,0
1042274,2023-01-28,A,BRA,F,A,0
1042275,2023-01-27,B,USA,F,A,0
1042276,2023-01-27,B,BRA,M,A,0
1042277,2023-01-25,B,MEX,F,A,0
1042278,2023-01-25,A,TUR,,A,0
1042279,2023-01-30,B,USA,F,A,0
1042280,2023-01-27,A,USA,F,A,0
1042281,2023-01-27,B,USA,O,A,0
1042282,2023-01-30,B,USA,F,I,0
1042283,2023-01-25,B,ESP,,I,0
1042284,2023-01-27,B,USA,F,A,0
1042285,2023-02-05,B,MEX,O,I,147.5533810306442
1042286,2023-01-25,A,USA,M,I,0
1042287,2023-01-26,A,DEU,F,I,109.23
1042288,2023-01-29,B,BRA,,A,0
1042289,2023-01-30,A,USA,F,A,0
1042290,2023-01-25,B,TUR,F,I,0
1042291,2023-01-29,B,BRA,F,A,0
1042292,2023-01-28,B,USA,M,A,0
1042293,2023-01-25,B,USA,M,A,0
1042294,2023-02-04,A,GBR,M,A,0
1042295,2023-01-26,B,BRA,O,I,0
1042296,2023-01-27,A,USA,M,A,0
1042297,2023-01-26,B,FRA,,I,0
1042298,2023-01-27,B,TUR,M,A,0
1042299,2023-01-26,A,BRA,M,A,0
1042300,2023-02-02,B,BRA,M,A,0
1042301,2023-01-28,B,USA,M,A,0
1042302,2023-01-25,B,TUR,M,A,0
1042303,2023-02-01,A,GBR,F,A,0
1042304,2023-01-29,B,FRA,M,I,0
1042305,2023-01-26,B,TUR,,A,0
1042306,2023-01-30,A,USA,F,I,100.8
1042307,2023-01-26,A,BRA,M,A,0
1042308,2023-01-30,A,USA,M,A,0
1042309,2023-02-06,B,MEX,M,I,0
1042310,2023-01-25,B,TUR,F,A,0
1042311,2023-01-30,B,USA,M,A,0
1042312,2023-01-31,B,BRA,F,A,0
1042313,2023-01-28,A,USA,F,A,0
1042314,2023-02-05,A,DEU,M,A,0
1042315,2023-01-29,B,CAN,M,A,0
1042316,2023-01-27,A,DEU,F,A,0
1042317,2023-01-25,A,DEU,,A,0
1042318,2023-01-29,B,FRA,M,I,0
1042319,2023-01-31,A,BRA,,I,0
1042320,2023-01-31,A,USA,F,I,0
1042321,2023-01-28,A,BRA,M,A,0
1042322,2023-01-27,A,AUS,F,I,46.82
1042323,2023-01-27,A,MEX,F,A,0
1042324,2023-01-27,B,TUR,F,A,0
1042325,2023-02-01,A,USA,M,I,0
1042326,2023-02-01,A,USA,M,A,0
1042327,2023-02-03,B,FRA,F,A,0
1042328,2023-01-27,B,MEX,M,A,0
1042329,2023-01-25,A,USA,,A,0
1042330,2023-01-30,A,BRA,M,I,0
1042331,2023-01-31,B,DEU,F,A,0
1042332,2023-01-28,B,USA,,I,0
1042333,2023-01-28,A,GBR,F,I,0
1042335,2023-01-25,B,BRA,F,A,0
1042336,2023-01-26,B,BRA,M,I,0
1042337,2023-02-02,A,USA,F,A,0
1042338,2023-01-26,B,ESP,M,A,0
1042339,2023-01-25,A,USA,M,A,0
1042340,2023-01-30,A,ESP,F,A,0
1042341,2023-01-25,B,FRA,F,A,0
1042342,2023-01-25,A,CAN,,A,0
1042343,2023-01-31,A,BRA,,I,0
1042344,2023-01-29,B,,F,A,0
1042345,2023-01-26,B,GBR,M,I,0
1042346,2023-01-28,B,USA,M,A,0
1042347,2023-01-25,B,USA,,A,0
1042348,2023-02-03,B,USA,F,A,0
1042349,2023-01-26,B,USA,,A,0
1042350,2023-01-28,B,MEX,M,A,0
1042351,2023-01-30,B,USA,,A,0
1042352,2023-01-31,A,USA,M,I,0
1042353,2023-01-26,B,USA,,A,0
1042354,2023-01-29,A,USA,F,I,0
1042355,2023-01-26,B,USA,M,A,0
1042356,2023-01-25,B,USA,F,A,0
1042357,2023-01-26,A,MEX,,I,0
1042358,2023-01-25,A,MEX,F,A,0
1042359,2023-01-29,A,MEX,F,I,96.44
1042360,2023-01-27,A,FRA,F,A,0
1042361,2023-01-27,B,GBR,M,A,0
1042362,2023-02-04,B,BRA,,I,0
1042363,2023-01-30,A,USA,F,A,0
1042364,2023-01-29,A,FRA,F,A,0
1042365,2023-02-05,B,MEX,F,A,0
1042366,2023-01-26,A,USA,F,A,0
1042367,2023-01-27,B,MEX,F,A,0
1042368,2023-01-26,A,MEX,,I,0
1042369,2023-01-25,A,USA,M,I,0
1042370,2023-01-27,B,BRA,F,A,0
1042371,2023-02-02,B,USA,O,A,0
1042372,2023-02-06,A,USA,M,A,0
1042373,2023-01-25,A,USA,M,I,16.49
1042374,2023-01-27,A,MEX,F,I,0
1042375,2023-01-27,B,MEX,M,I,0
1042376,2023-02-04,A,AUS,F,A,0
1042377,2023-01-30,B,DEU,,A,0
1042378,2023-02-04,A,ESP,M,A,0
1042379,2023-02-01,A,BRA,,I,0
1042380,2023-02-05,A,TUR,F,A,0
1042381,2023-02-01,B,BRA,,I,0
1042382,2023-01-30,B,USA,M,A,0
1042383,2023-01-26,B,BRA,M,A,0
1042384,2023-01-25,A,USA,M,I,0
1042385,2023-01-31,A,BRA,F,A,0
1042386,2023-02-04,A,BRA,M,A,0
1042387,2023-01-30,B,CAN,F,A,0
1042388,2023-01-29,A,BRA,F,I,0
1042389,2023-01-27,B,BRA,F,A,0
1042390,2023-01-25,A,MEX,F,A,0
1042391,2023-01-29,B,USA,O,A,0
1042392,2023-01-27,A,FRA,F,I,0
1042393,2023-01-25,B,GBR,F,I,0
1042394,2023-01-28,B,GBR,F,I,0
1042395,2023-01-28,B,AUS,M,I,0
1042396,2023-01-29,B,GBR,,I,127.74
1042397,2023-01-26,A,BRA,M,A,0
1042398,2023-01-25,B,BRA,M,A,0
1042399,2023-01-28,B,USA,M,A,0
1042400,2023-01-27,A,USA,F,A,0
1042401,2023-01-26,A,FRA,M,A,0
1042402,2023-01-28,B,MEX,,A,0
1042403,2023-01-26,B,BRA,F,I,0
1042404,2023-01-29,B,,F,,0
1042405,2023-01-26,A,ESP,F,A,0
1042406,2023-02-06,B,CAN,F,I,0
1042407,2023-01-26,A,TUR,F,A,0
1042408,2023-01-28,A,DEU,M,A,0
1042409,2023-01-28,A,BRA,,I,0
1042410,2023-01-28,A,MEX,,A,0
1042411,2023-01-27,B,USA,F,I,162.86
1042412,2023-01-26,B,BRA,M,A,0
1042413,2023-01-28,B,GBR,M,A,0
1042414,2023-01-26,B,,F,I,0
1042415,2023-01-26,A,TUR,F,I,0
1042416,2023-01-27,B,BRA,M,I,0
1042417,2023-01-25,A,USA,F,I,0
1042418,2023-01-26,A,GBR,F,A,0
1042419,2023-01-30,A,USA,F,A,0
1042421,2023-01-30,B,MEX,F,A,0
1042422,2023-01-25,A,USA,M,A,0
1042423,2023-01-28,B,MEX,F,A,89.24
1042424,2023-02-03,B,USA,F,A,262.29
1042425,2023-01-25,B,FRA,O,I,0
1042426,2023-01-26,B,DEU,M,I,0
1042427,2023-01-27,B,BRA,M,A,0
1042428,2023-01-26,B,GBR,M,I,0
1042429,2023-01-25,B,FRA,F,A,0
1042430,2023-02-05,B,USA,O,A,0
1042431,2023-01-31,A,USA,,A,0
1042432,2023-02-01,A,USA,M,I,0
1042433,2023-01-25,A,DEU,F,A,0
1042434,2023-01-27,A,USA,,I,0
1042435,2023-01-26,B,BRA,F,A,0
1042436,2023-01-30,A,FRA,M,A,0
1042437,2023-01-26,B,USA,M,I,0
1042439,2023-01-26,A,MEX,M,A,0
1042440,2023-01-25,B,USA,M,A,0
1042441,2023-01-25,B,TUR,M,A,0
1042442,2023-01-28,B,BRA,M,I,0
1042443,2023-01-25,A,USA,M,I,0
1042444,2023-01-29,B,USA,M,A,0
1042445,2023-01-26,B,USA,,A,0
1042446,2023-01-26,A,USA,O,A,0
1042447,2023-02-05,A,ESP,M,A,0
1042448,2023-02-06,A,BRA,F,A,0
1042449,2023-01-26,B,USA,F,A,0
1042450,2023-01-28,A,USA,F,I,0
1042451,2023-02-05,A,FRA,,A,0
1042452,2023-01-28,A,BRA,M,A,0
1042453,2023-01-30,A,USA,M,I,0
1042454,2023-01-27,B,USA,M,A,0
1042455,2023-01-25,A,USA,M,I,0
1042456,2023-01-28,B,USA,M,A,0
1042457,2023-01-29,A,BRA,F,A,0
1042458,2023-02-02,B,BRA,M,I,0
1042459,2023-01-28,A,BRA,M,A,0
1042460,2023-01-28,A,DEU,M,I,0
1042461,2023-01-25,B,GBR,M,I,0
1042462,2023-02-01,B,USA,M,A,0
1042463,2023-01-28,A,USA,,A,0
1042464,2023-01-26,B,DEU,F,A,0
1042465,2023-01-29,A,USA,M,A,0
1042466,2023-01-27,A,USA,M,I,0
1042467,2023-01-28,B,AUS,M,I,0
1042468,2023-01-26,A,MEX,F,I,0
1042469,2023-01-27,A,GBR,F,A,0
1042470,2023-02-02,B,CAN,M,I,89.25
1042471,2023-02-03,A,USA,F,I,0
1042472,2023-01-25,B,BRA,F,A,0
1042473,2023-01-26,B,TUR,,I,0
1042474,2023-01-29,A,BRA,M,A,0
1042475,2023-01-30,A,CAN,F,A,0
1042476,2023-02-01,A,MEX,F,A,0
1042477,2023-01-28,B,GBR,F,I,0
1042478,2023-01-27,B,USA,,A,0
1042479,2023-01-25,B,CAN,M,A,0
1042480,2023-01-30,A,MEX,M,I,0
